,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
11,"('AS14.01', datetime.date(2014, 3, 30))",6.6909090909090905,0.10909090909090909,,0.1131841853271334,103.9664318774026,1.0,1.0,17.14330751355541,51.17782393755421,91.31303296703294,9.143878048780484,116.518,22.354187500000002,19.591166666666666,73.04566403162055,60.588674418604676,31.533909090909084,25.51872527472528,30.386
12,"('AS14.01', datetime.date(2014, 3, 31))",6.75,0.1,,0.1088439780955662,103.14923315358473,1.0,1.0,17.12861092150172,50.18772854914197,80.54724799999997,8.854340425531912,94.73733333333332,22.354187500000002,20.280142857142856,71.59280866425989,58.09779166666669,31.34691666666667,23.44915740740741,30.386
13,"('AS14.01', datetime.date(2014, 4, 1))",6.6923076923076925,0.1076923076923077,,0.10973006406022799,101.51219851676068,1.0,1.0,15.52106213364597,48.04651705320603,74.49022147651004,11.614216867469874,86.49216666666666,23.6871052631579,19.79718823529412,64.26686046511622,71.02120967741938,31.34691666666667,22.593666666666657,30.386
14,"('AS14.01', datetime.date(2014, 4, 2))",6.681159420289855,,,0.10906977222174877,100.58469654554222,1.0,1.0,15.624756490135017,46.293447037702016,69.90123033707857,11.879970588235292,86.49216666666666,27.0268,20.59538888888889,64.31833409090906,71.02120967741938,31.34691666666667,22.460370860927153,30.386
15,"('AS14.01', datetime.date(2014, 4, 3))",6.662162162162162,,,0.10440759303889363,97.77210734379443,1.0,1.0,14.87597292335936,46.314042381432934,67.33357843137249,12.26658095238095,86.49216666666666,27.0268,19.82279674796748,61.55441878669276,70.19677777777781,31.34691666666667,21.794439024390243,30.386
16,"('AS14.01', datetime.date(2014, 4, 4))",6.632911392405063,,,0.10601831965347909,96.51447769093815,1.0,1.0,14.497078869675263,46.21190498812357,69.46034999999995,12.26658095238095,86.49216666666666,27.0268,19.961870229007634,62.112046296296306,65.43768571428573,31.34691666666667,20.92079096045197,30.386
17,"('AS14.01', datetime.date(2014, 4, 5))",6.642857142857143,,,0.106893644319769,95.26448631569416,1.0,1.0,20.102176948051962,46.01460278422279,69.49161085972845,12.26658095238095,86.49216666666666,27.0268,19.53723188405797,61.8680894160584,62.74451315789476,31.34691666666667,20.548043010752686,30.386
18,"('AS14.01', datetime.date(2014, 4, 6))",6.636363636363637,,,0.10421032780120261,94.49696143900061,1.0,1.0,20.823028494416665,46.078197841726634,69.70789237668156,12.26658095238095,79.169875,27.0268,19.55040277777778,61.89000542495479,62.74451315789476,31.34691666666667,20.25227748691099,30.386
19,"('AS14.01', datetime.date(2014, 4, 7))",6.630434782608695,,,0.10102975116990252,94.0263854484796,1.0,1.0,20.156761817515594,46.674692863211575,69.83397816593882,12.128354545454542,79.169875,26.554428571428573,19.642144736842106,61.872774696707104,62.712077922077945,31.34691666666667,20.892287179487177,30.386
20,"('AS14.01', datetime.date(2014, 4, 8))",6.628865979381444,,,0.09958847867035747,92.17982002501729,1.0,1.0,19.374344540727925,46.858963486454655,77.83383999999995,11.975663716814156,79.169875,26.554428571428573,20.09509433962264,61.66513183279743,62.712077922077945,31.34691666666667,20.863649746192884,30.386
21,"('AS14.01', datetime.date(2014, 4, 9))",6.666666666666667,,,0.10069267172497542,90.4403184261735,1.0,1.0,18.822083415112882,46.34575073855246,77.85965648854956,11.975663716814156,79.169875,26.554428571428573,21.20822754491018,60.032160349854266,62.712077922077945,31.34691666666667,23.20543564356435,30.386
22,"('AS14.01', datetime.date(2014, 4, 10))",6.700934579439252,,,0.09959706332850057,90.75222577516156,1.0,1.0,18.411651074589155,46.842049928160954,81.23402554744517,11.975663716814156,70.49088888888889,26.401727272727275,20.855388571428573,59.15751256983245,62.712077922077945,31.34691666666667,23.341866359447007,30.386
23,"('AS14.01', datetime.date(2014, 4, 11))",6.714285714285714,,,0.09865574198823944,90.54263864355907,1.0,1.0,18.65117887409204,46.039538382099884,83.56641724137923,12.16254621848739,70.49088888888889,26.401727272727275,20.44831491712707,58.92124279835395,62.346974358974386,31.34691666666667,23.362092920353994,30.386
24,"('AS14.01', datetime.date(2014, 4, 12))",6.732758620689655,,,0.09744627570497587,92.97617922301416,1.0,1.0,18.441316557474707,47.55674076584213,87.48590397350986,12.16254621848739,70.49088888888889,26.401727272727275,20.107329787234047,58.800024489795966,61.62145569620256,31.34691666666667,22.439143426294834,30.386
25,"('AS14.01', datetime.date(2014, 4, 13))",6.775,,,0.09379262840202965,92.57540385428439,1.0,1.0,18.189955088947226,47.55774613315404,87.15730392156856,11.951218749999995,70.49088888888889,26.401727272727275,19.469281407035183,58.68727272727277,61.62145569620256,31.34691666666667,22.439143426294834,30.386
26,"('AS14.01', datetime.date(2014, 4, 14))",6.792,,,0.09337702082445713,94.41331812743047,1.0,1.0,17.572672308546075,47.71710354838714,98.31549552238802,12.082679104477606,70.49088888888889,26.401727272727275,19.049682464454985,61.15828476821198,60.45924691358027,31.34691666666667,23.645086021505385,30.386
27,"('AS14.01', datetime.date(2014, 4, 15))",6.776923076923077,,,0.09324554962806525,94.68572181228633,1.0,1.0,16.900388599687677,47.38618260067636,95.7068163841808,11.913299270072987,70.49088888888889,26.401727272727275,19.031788018433186,63.3325594493117,59.82392682926832,31.34691666666667,23.46269387755103,30.386
28,"('AS14.01', datetime.date(2014, 4, 16))",6.792592592592593,,,0.09413063813770617,93.5159156090319,1.0,1.0,16.500853420195448,46.95616504568234,92.2229758064516,11.913299270072987,70.49088888888889,26.401727272727275,18.702609865470855,63.424597826087,59.82392682926832,31.34691666666667,23.42637828947369,30.386
29,"('AS14.01', datetime.date(2014, 4, 17))",6.785714285714286,,,0.09274382640606858,94.61688827984025,1.0,1.0,16.183775286375816,48.897824000000064,91.37715649867371,11.913299270072987,70.49088888888889,26.401727272727275,18.528267543859656,63.6628356643357,59.82392682926832,31.34691666666667,23.359403908794796,30.386
30,"('AS14.01', datetime.date(2014, 4, 18))",6.786206896551724,,,0.09279014426075988,96.77606916970926,1.0,1.0,16.09714807828341,49.25146875000005,91.25269948186524,12.161701388888883,70.49088888888889,26.401727272727275,18.17971914893618,65.22653801843322,58.46395294117651,31.34691666666667,23.344106109324766,30.386
31,"('AS14.01', datetime.date(2014, 4, 19))",6.82,,,0.09302049457739853,98.18152833253865,1.0,1.0,15.856631156930098,48.96080961485942,91.05310204081628,12.312759999999997,66.3502,26.401727272727275,17.93215000000001,64.86155517633678,58.60144827586211,31.34691666666667,23.643165625000005,30.386
32,"('AS14.01', datetime.date(2014, 4, 20))",6.8311688311688314,,,0.0924349032693027,98.0803650356323,1.0,1.0,15.542292396364411,49.15428175026684,90.14927722772275,12.22052631578947,66.3502,26.401727272727275,17.70578775510205,65.61577962347732,58.60144827586211,31.34691666666667,23.293478787878797,30.386
33,"('AS14.01', datetime.date(2014, 4, 21))",6.855345911949685,,,0.092746875849512,97.58699368768268,1.0,1.0,15.941376896402227,49.086609119662654,89.4489901960784,12.198619354838707,66.3502,26.401727272727275,17.58386800000001,65.58244065934069,57.40671111111114,31.34691666666667,23.228617647058837,30.386
34,"('AS14.01', datetime.date(2014, 4, 22))",6.871951219512195,,,0.09272116709898343,97.01539102160007,1.0,1.0,15.794552220137563,48.946125340599465,86.22982798165134,11.982850931677014,66.3502,26.401727272727275,17.418464843750005,65.63111600429649,57.40671111111114,31.34691666666667,23.04970914127425,30.386
35,"('AS14.01', datetime.date(2014, 4, 23))",6.893491124260355,,,0.09129594286624487,96.31688863044572,1.0,1.0,15.569408584733711,49.1408290883123,85.26658876404488,11.873719512195116,66.3502,26.401727272727275,17.181393129771,65.35436585365856,57.40671111111114,31.34691666666667,23.03195967741937,30.386
36,"('AS14.01', datetime.date(2014, 4, 24))",6.913793103448276,,,0.09010059032354074,99.67195068229329,1.0,1.0,15.392571204085593,49.68201125919118,86.90288319672126,12.764656804733722,66.3502,26.401727272727275,17.04307518796993,65.76452249488754,56.10524731182798,31.34691666666667,23.0374342431762,30.386
37,"('AS14.01', datetime.date(2014, 4, 25))",6.921787709497207,,,0.09064556201158734,99.654376789642,1.0,1.0,15.165905573644848,49.73192189586112,85.94698403193608,12.664523255813947,66.3502,26.401727272727275,16.920238970588244,66.4789180819181,55.01150000000002,31.34691666666667,22.93347619047621,30.386
38,"('AS14.01', datetime.date(2014, 4, 26))",6.940217391304348,,,0.09395893476344154,101.4991420518548,1.0,1.0,15.046186466165366,49.826562486224375,86.02588645418321,12.53161931818181,66.3502,26.401727272727275,16.781624548736474,68.63921713147411,49.585146551724165,29.17776923076923,22.557421768707503,30.386
39,"('AS14.01', datetime.date(2014, 4, 27))",6.952127659574468,,,0.09237193448932958,101.56799013746542,1.0,1.0,15.056835616438308,49.83524798255176,87.12517738791419,12.53161931818181,66.3502,26.401727272727275,19.878724738675967,68.53006361829027,49.585146551724165,29.17776923076923,22.38962192393738,30.386
40,"('AS14.01', datetime.date(2014, 4, 28))",6.9689119170984455,,,0.09044193594195975,101.9400244058119,1.0,1.0,14.983507432922362,49.934043683083466,87.7488690702087,14.436854054054045,66.3502,26.401727272727275,19.719378839590455,70.10331728880156,49.585146551724165,29.17776923076923,22.150008528784667,30.386
41,"('AS14.01', datetime.date(2014, 4, 29))",6.96969696969697,,,0.0907604612674997,101.42002636455729,1.0,1.0,15.55065251989385,49.91085049484096,86.76258983666058,14.436854054054045,83.06725,26.401727272727275,19.52432885906041,70.23156751467708,49.100500000000025,29.17776923076923,22.128668032786894,30.386
42,"('AS14.01', datetime.date(2014, 4, 30))",6.990147783251231,,,0.09228040238783367,100.91948350080303,1.0,1.0,15.37916213407237,49.57289243766738,85.3552102473498,15.946806282722502,83.06725,26.401727272727275,19.621022875817005,69.70497381183316,45.27355970149256,29.17776923076923,22.132018255578107,30.386
43,"('AS14.01', datetime.date(2014, 5, 1))",7.014423076923077,,,0.09092265318520638,100.19120034827809,1.0,1.0,15.17830503934366,49.22213237039965,84.98591463414633,18.50399999999999,83.06725,26.47547826086957,19.38609935897437,72.09837558685446,45.27355970149256,29.17776923076923,22.00916141732285,30.386
44,"('AS14.01', datetime.date(2014, 5, 2))",7.028169014084507,,,0.09059669397188404,100.67637230386528,1.0,1.0,15.009921549318834,49.45945568400771,84.71517758620688,20.362142322097373,83.06725,26.47547826086957,19.1826687697161,71.6784066543438,45.27355970149256,29.17776923076923,21.944582352941193,30.386
45,"('AS14.01', datetime.date(2014, 5, 3))",7.0504587155963305,,,0.0901547609466486,100.79487782110809,1.0,1.0,14.942263652568405,49.74944791468293,86.20723089700995,20.847290909090905,83.06725,26.47547826086957,19.010791925465853,71.27556186984417,46.002133333333354,29.243785714285714,22.01817509727628,30.386
46,"('AS14.01', datetime.date(2014, 5, 4))",7.0675675675675675,,,0.09107990735434063,100.69134285685104,1.0,1.0,14.99635285668682,49.78664910630298,86.88348519736842,20.847290909090905,83.06725,26.47547826086957,18.828746177370043,71.40174726277372,46.002133333333354,29.243785714285714,22.01817509727628,30.386
47,"('AS14.01', datetime.date(2014, 3, 20))",6.285714285714286,-0.14285714285714285,0.5714285714285714,0.08154761904761905,252.8826666937934,1.0,1.0,5.928071428571429,58.600783783783776,58.476,,,,5.6725,73.43009090909091,,45.173,10.537,
48,"('AS14.01', datetime.date(2014, 5, 5))",7.0675675675675675,,,0.09021285202202572,100.7795639938184,1.0,1.0,14.987377996507316,49.73633633127233,87.26383087027912,20.847290909090905,83.06725,26.47547826086957,18.828746177370043,71.35954329990885,46.002133333333354,29.243785714285714,22.3584420849421,30.386
49,"('AS14.01', datetime.date(2014, 2, 17))",,,,,,1.0,,,,,,,,,,,,,
50,"('AS14.01', datetime.date(2014, 2, 18))",,,,,,1.0,,,,,,,,,,,,,
51,"('AS14.01', datetime.date(2014, 2, 19))",,,,,,1.0,1.0,,,,,,,,,,,,
52,"('AS14.01', datetime.date(2014, 2, 20))",,,,,,1.0,1.0,,,,,,,,,,,,
53,"('AS14.01', datetime.date(2014, 2, 22))",,,,,,1.0,1.0,,,,,,,,,,,,
54,"('AS14.01', datetime.date(2014, 2, 25))",,,,,,1.0,1.0,,,,,,,,,,,,
55,"('AS14.01', datetime.date(2014, 2, 28))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
56,"('AS14.01', datetime.date(2014, 3, 3))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
57,"('AS14.01', datetime.date(2014, 3, 5))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
58,"('AS14.01', datetime.date(2014, 3, 6))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
59,"('AS14.01', datetime.date(2014, 3, 7))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
60,"('AS14.01', datetime.date(2014, 3, 10))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
61,"('AS14.01', datetime.date(2014, 3, 11))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
62,"('AS14.01', datetime.date(2014, 3, 12))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
63,"('AS14.01', datetime.date(2014, 3, 13))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
64,"('AS14.01', datetime.date(2014, 3, 14))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
65,"('AS14.01', datetime.date(2014, 3, 18))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
66,"('AS14.01', datetime.date(2014, 3, 19))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
67,"('AS14.01', datetime.date(2014, 2, 21))",,,,,,1.0,1.0,,,,,,,,,,,,
68,"('AS14.01', datetime.date(2014, 3, 1))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
69,"('AS14.01', datetime.date(2014, 3, 15))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
70,"('AS14.01', datetime.date(2014, 3, 16))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
71,"('AS14.01', datetime.date(2014, 3, 17))",6.285714285714286,-0.14285714285714285,0.5714285714285714,,,1.0,1.0,,,,,,,,,,,,
72,"('AS14.02', datetime.date(2014, 3, 16))",6.333333333333333,0.0,0.0,,31.09749210821956,1.0,1.0,17.72476325088339,26.34530165289257,28.597333333333328,,,,22.542607142857147,9.555545454545454,15.712500000000002,,,
73,"('AS14.02', datetime.date(2014, 3, 17))",6.571428571428571,0.2857142857142857,0.2857142857142857,0.16806841495032573,42.83979727557295,1.0,1.0,15.049289156626505,32.32545697329379,119.6816153846154,,,,20.41366666666667,9.7890625,15.712500000000002,,,
74,"('AS14.02', datetime.date(2014, 3, 18))",7.25,0.4166666666666667,0.5,0.2078743266704123,39.1274549538487,1.0,1.0,15.860172043010754,32.514824561403536,110.36775862068964,,,,20.08814634146342,10.306156862745102,15.712500000000002,,,
75,"('AS14.02', datetime.date(2014, 3, 19))",7.117647058823529,0.4117647058823529,0.47058823529411764,0.2548957507490585,41.17819952964783,1.0,1.0,14.99212391930835,32.56775514018693,82.84887804878046,,,,19.76914893617022,10.239803571428576,17.321624999999997,,,
76,"('AS14.02', datetime.date(2014, 3, 20))",7.142857142857143,0.23809523809523808,0.5238095238095238,0.25007424476261464,40.28109185269989,1.0,1.0,14.46854038004749,32.46786069651744,69.50949019607843,,,,18.472854545454553,10.846569230769235,17.321624999999997,,,
77,"('AS14.02', datetime.date(2014, 3, 21))",7.2,0.08,0.56,0.2592906362509625,44.93127037097858,1.0,1.0,14.11637022526933,33.63802998500751,74.15903703703704,,,,17.863576271186446,12.281438202247191,19.571741379310346,,,
78,"('AS14.02', datetime.date(2014, 3, 22))",7.103448275862069,-0.06896551724137931,0.41379310344827586,0.29458255132156513,43.344179300285326,1.0,1.0,13.233263157894724,32.29896542553192,64.82637500000001,,,,17.415158730158737,11.824527559055117,19.75028865979382,,,
79,"('AS14.02', datetime.date(2014, 3, 23))",7.0,-0.18181818181818182,0.36363636363636365,0.2911967833912205,42.2702293133962,1.0,1.0,12.74969378698222,32.57945261845387,56.8044606741573,,,,17.298805970149257,12.306683823529413,21.193113333333333,,,
80,"('AS14.02', datetime.date(2014, 3, 24))",6.921052631578948,-0.13157894736842105,0.2894736842105263,0.2722392927400316,40.74700501402542,1.0,1.0,12.707204718945148,33.72789583333334,55.87609999999999,,,,17.233722222222227,12.795369127516778,21.193113333333333,,,
81,"('AS14.02', datetime.date(2014, 3, 25))",7.0,-0.23809523809523808,0.3333333333333333,0.26710382961589896,39.51834184093539,1.0,1.0,13.15764049844235,34.07647065101389,57.592371428571425,,,,16.76887012987014,12.684919753086419,21.193113333333333,,,
82,"('AS14.02', datetime.date(2014, 3, 26))",7.0212765957446805,-0.3404255319148936,0.3404255319148936,0.27004625512712555,39.4276717004369,1.0,1.0,13.18036735870816,34.22393445878849,52.41803076923076,,,,16.257963414634155,18.175778894472366,21.193113333333333,,,
83,"('AS14.02', datetime.date(2014, 3, 27))",7.03921568627451,-0.3137254901960784,0.35294117647058826,0.265977391304412,38.89407303441395,1.0,1.0,13.548436353829524,34.12825432999088,51.44454225352113,,,,22.006000000000004,17.866405797101454,21.193113333333333,,4.4775333333333345,
84,"('AS14.02', datetime.date(2014, 3, 28))",7.017857142857143,-0.3392857142857143,0.375,0.26558376764362346,38.07739911185606,1.0,1.0,13.334462283384262,33.252295532646066,49.15806748466258,,,,21.064182692307693,25.869197580645174,21.193113333333333,,4.4775333333333345,
85,"('AS14.02', datetime.date(2014, 3, 29))",7.033333333333333,-0.36666666666666664,0.36666666666666664,0.27934752743057367,37.646478226037075,1.0,1.0,20.53286669806873,33.898058921161855,54.347502994011975,,,,20.7732962962963,26.58779693486591,20.223137362637363,,4.4775333333333345,
86,"('AS14.02', datetime.date(2014, 3, 30))",7.03125,-0.40625,0.390625,0.2766036260654719,37.519724911091465,1.0,1.0,19.992817936007174,33.864420500403575,54.212706806282725,,,,19.160520325203258,26.31273913043479,20.223137362637363,,4.4775333333333345,
87,"('AS14.02', datetime.date(2014, 3, 31))",7.043478260869565,-0.43478260869565216,0.391304347826087,0.2680665347707124,37.00224315265777,1.0,1.0,19.292825921219784,33.51383031674212,52.75661083743842,,,,18.902984496124034,31.8525582191781,20.223137362637363,,4.4775333333333345,
88,"('AS14.02', datetime.date(2014, 4, 1))",7.0675675675675675,-0.4189189189189189,0.4189189189189189,0.2676617169199949,36.053309978362265,1.0,1.0,19.46654373236595,32.993474405191094,51.8585,,,,19.021,30.718666666666692,21.413888297872333,,4.4775333333333345,
89,"('AS14.02', datetime.date(2014, 4, 2))",7.025316455696203,-0.43037974683544306,0.379746835443038,0.27086123059126777,36.15571419096896,1.0,1.0,19.163651809523767,32.93060987153486,53.18928828828827,,,,18.99063448275862,29.28348955223882,21.413888297872333,,4.4775333333333345,
90,"('AS14.02', datetime.date(2014, 4, 3))",6.963855421686747,-0.42168674698795183,0.3614457831325301,0.27388432967333914,36.17235419322015,1.0,1.0,18.558432889528557,32.50453884400253,52.58216595744679,,,,18.731826666666663,28.873226744186045,21.720525,,4.4775333333333345,
91,"('AS14.02', datetime.date(2014, 4, 4))",6.931818181818182,-0.4659090909090909,0.3522727272727273,0.2713065984439726,35.631973110956324,1.0,1.0,18.259034650034593,32.55123390431191,54.86057083333333,,,,18.491412500000003,28.618494318181806,21.720525,,4.4775333333333345,
92,"('AS14.02', datetime.date(2014, 4, 5))",6.956989247311828,-0.44086021505376344,0.3655913978494624,0.27395881455069154,37.42311651694559,1.0,1.0,17.830876998368613,32.18548094170407,51.70748518518517,,,,18.211446428571424,28.427632596685072,21.908222222222225,,4.4775333333333345,
93,"('AS14.02', datetime.date(2014, 4, 6))",6.855670103092783,-0.4639175257731959,0.29896907216494845,0.2719757160058868,37.52155298080139,1.0,1.0,17.661991045730666,32.098095238095276,50.97902447552445,,,,17.96240697674418,28.146622047244083,21.908222222222225,,4.4775333333333345,
94,"('AS14.02', datetime.date(2014, 4, 7))",6.852941176470588,-0.4411764705882353,0.3137254901960784,0.2654479096632464,37.62489365099599,1.0,1.0,17.590568858560722,32.99894653255694,51.92514237288133,,,,17.953269662921347,29.336513824884765,21.908222222222225,,4.4775333333333345,
95,"('AS14.02', datetime.date(2014, 4, 8))",6.830188679245283,-0.4339622641509434,0.32075471698113206,0.26528713393719205,37.12570664304749,1.0,1.0,17.220931588340196,32.66174444444448,51.36224172185428,,,,17.7133829787234,28.873218142548563,21.908222222222225,,4.4775333333333345,
96,"('AS14.02', datetime.date(2014, 4, 9))",6.845454545454546,-0.43636363636363634,0.3181818181818182,0.26449252796390404,37.072159074488276,1.0,1.0,16.848564044305515,32.456740543162006,50.276115264797475,,,,17.572606217616574,28.702985294117614,21.908222222222225,,4.4775333333333345,
97,"('AS14.02', datetime.date(2014, 4, 10))",6.859649122807017,-0.41228070175438597,0.3333333333333333,0.2643349732640888,37.47668665091941,1.0,1.0,16.632989300411438,32.32113039443158,47.68826345609066,,,,17.84205555555555,27.900839215686236,23.365728888888885,,4.0710588235294125,
98,"('AS14.02', datetime.date(2014, 4, 11))",6.8474576271186445,-0.4152542372881356,0.3389830508474576,0.27080553706386035,37.08306842589208,1.0,1.0,16.396476265822702,31.98393114171478,45.90230628272253,,,,17.98458333333333,27.245455056179733,22.21969056603774,,4.0710588235294125,
99,"('AS14.02', datetime.date(2014, 4, 12))",6.840336134453781,-0.42857142857142855,0.3277310924369748,0.2749801466268967,36.77463679795773,1.0,1.0,16.339572632116333,31.659171403962098,45.90230628272253,,,,17.950590243902436,27.23382407407403,21.931238596491234,,4.010210526315791,
100,"('AS14.02', datetime.date(2014, 4, 13))",6.854838709677419,-0.43548387096774194,0.33064516129032256,0.2755349119224444,36.42460683205061,1.0,1.0,16.246038529337614,31.445164904862573,45.10378085642318,,,,17.89991904761904,26.81615913200719,21.155277227722785,,4.010210526315791,
101,"('AS14.02', datetime.date(2014, 4, 14))",6.890625,-0.3984375,0.3515625,0.27234713312063125,36.27411416102953,1.0,1.0,16.125152061219374,31.341132044426168,43.4830265700483,,,,17.747253521126755,26.7736564748201,21.155277227722785,,5.738642857142858,
102,"('AS14.02', datetime.date(2014, 4, 15))",6.901515151515151,-0.4015151515151515,0.3560606060606061,0.27059990745794194,36.28413134468795,1.0,1.0,16.101712281565266,31.369713057715938,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
103,"('AS14.02', datetime.date(2014, 4, 16))",6.896296296296296,-0.4,0.35555555555555557,0.2708430734750549,36.2767099980315,1.0,1.0,16.09290203780989,31.369713057715938,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
104,"('AS14.02', datetime.date(2014, 4, 17))",6.884892086330935,-0.381294964028777,0.34532374100719426,0.27142736202816464,36.262726727378336,1.0,1.0,16.089444526264035,31.34661079313166,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
105,"('AS14.02', datetime.date(2014, 4, 18))",6.874125874125874,-0.3706293706293706,0.3356643356643357,0.27142736202816464,36.262726727378336,1.0,1.0,16.089444526264035,31.34661079313166,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
106,"('AS14.02', datetime.date(2014, 4, 19))",6.8493150684931505,-0.3767123287671233,0.3219178082191781,0.2717620218202171,36.2864646402344,1.0,1.0,16.08797226993857,31.33775051041243,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
107,"('AS14.02', datetime.date(2014, 4, 20))",6.8120805369127515,-0.3825503355704698,0.31543624161073824,0.2717620218202171,36.2864646402344,1.0,1.0,16.08797226993857,31.33775051041243,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
108,"('AS14.02', datetime.date(2014, 4, 21))",6.7947019867549665,-0.3841059602649007,0.304635761589404,0.2717620218202171,36.2864646402344,1.0,1.0,16.08797226993857,31.33775051041243,43.11394976076555,,,,17.747253521126755,26.723188172042967,21.155277227722785,,5.738642857142858,
